Id,Probability
147,0.0338012827585
148,0.169601272315
149,0.0364125053758
150,0.045991473283
151,0.0362738959357
152,0.0352201773809
153,0.0353206966427
154,0.033180866676
155,0.0321401562709
156,0.0332453688044
157,0.0849547786188
158,0.0335934388274
159,0.0355817127296
160,0.0363573748901
161,0.0342697578637
162,0.033996698457
163,0.0347989545073
164,0.0451291341592
165,0.0360733814379
166,0.0372061530869
167,0.19714584749
168,0.0468826981299
169,0.29430575553
170,0.0344720720152
171,0.0356122822563
172,0.0354477264479
173,0.0366602379069
174,0.0353710853275
175,0.0347072038015
176,0.085240242957
177,0.0330189840365
178,0.0425130851951
179,0.0319016972575
180,0.0387156430669
181,0.0900940923621
182,0.0347599486494
183,0.0383547333683
184,0.0359621454626
185,0.0431954497966
186,0.037585925521
187,0.0362948590446
188,0.0388187245311
189,0.0335681371024
190,0.0384644635381
191,0.0366600452806
192,0.0388403404835
193,0.0297467967083
194,0.0372712153254
195,0.0387714590848
196,0.0349388025026
197,0.0327746560101
198,0.0370968255378
199,0.0354982974536
200,0.0356086251937
201,0.0409413789557
202,0.0355458256924
203,0.426236508276
204,0.0348949289073
205,0.0456866545993
206,0.0332318748498
207,0.0411629027674
208,0.0310491000305
209,0.0422821875269
210,0.0354530049888
211,0.0428098833786
212,0.0367252681835
213,0.0354790829192
214,0.0331570038056
215,0.0361086182012
216,0.0371924793019
217,0.0330524094519
218,0.0788202627244
219,0.0334463510208
220,0.0341305699411
221,0.0407959588216
222,0.0369578720324
223,0.036636163921
224,0.0342511758595
225,0.0366132180904
226,0.0455142045558
227,0.035056794538
228,0.0376889286346
229,0.0349351603908
230,0.2264881858
231,0.202142062203
232,0.0360192132511
233,0.0349076923226
234,0.0354492012647
235,0.0319826605099
236,0.0816919105739
237,0.0332189221834
238,0.0354567904164
239,0.0488735377147
240,0.0339768031333
241,0.033970274169
242,0.0360795191708
243,0.0312086259886
244,0.0332011014419
245,0.0384456872985
246,0.0347552293264
247,0.0445819210445
248,0.0305584246686
249,0.0361970132768
250,0.0399763172457
251,0.0355980353765
252,0.108415633408
253,0.0332819222852
254,0.0384384471322
255,0.0352062480558
256,0.0341177657417
257,0.0386981266944
258,0.092378401856
259,0.0950563303646
260,0.0699397607502
261,0.0398725998473
262,0.0344251612067
263,0.0359219549118
264,0.0356146548079
265,0.0356885795646
266,0.0359898233191
267,0.079825811974
268,0.0358377946724
269,0.104092694401
270,0.0344144679326
271,0.0332774474219
272,0.051206840013
273,0.0356380519887
274,0.0361721683395
275,0.0346211721405
276,0.0347063409701
277,0.0320783867394
278,0.0327972579914
279,0.0361979029678
280,0.0378063838132
281,0.134324701723
282,0.0774718421666
283,0.0363192410431
284,0.0375584338992
285,0.03550662079
286,0.0361712104387
287,0.0444339831749
288,0.0797057248653
289,0.0356150345385
290,0.0367679095444
291,0.48340436834
292,0.0354693375535
293,0.0449425410346
294,0.033050009807
295,0.0353875759746
296,0.0437929685018
297,0.035734718412
298,0.0350198782891
299,0.0320504782465
300,0.0357166743301
301,0.0872131157226
302,0.0349425148448
303,0.0342161112625
304,0.0357517532744
305,0.0852684866994
306,0.0723678883494
307,0.0346739088739
308,0.135031965047
309,0.188095840817
310,0.0352011443083
311,0.0947375906749
312,0.0393326908741
313,0.19967061682
314,0.0342644811345
315,0.0462986160796
316,0.036185528202
317,0.774754661025
318,0.032413760116
319,0.0450014400195
320,0.0344183169697
321,0.0545688563735
322,0.0361739566605
323,0.0332988456211
324,0.0362406477403
325,0.042392149951
326,0.035325110847
327,0.0383075553157
328,0.0358255670696
329,0.0372336087319
330,0.0364538073485
331,0.0358020535298
332,0.0362582980142
333,0.0361201532261
334,0.0344361397832
335,0.0758730181289
336,0.0345282783001
337,0.0375295649036
338,0.101830115812
339,0.0831047020316
340,0.0384168499749
341,0.0344168700304
342,0.0365066923575
343,0.0358448856036
344,0.0356295840082
345,0.0342126443102
346,0.0355677063502
347,0.0614635680283
348,0.524455976076
349,0.0376955904173
350,0.0353845251273
351,0.138189099627
352,0.0919448593553
353,0.0323551529001
354,0.0374266813654
355,0.0344821666285
356,0.03506728521
357,0.656562639362
358,0.0355605544802
359,0.0350589283206
360,0.092323391532
361,0.0375333963791
362,0.0352425433292
363,0.0323158148582
364,0.0351941247954
365,0.128950190698
366,0.089357952109
367,0.0443979842497
368,0.035172747031
369,0.0348006738956
370,0.0418557906549
371,0.0367559357023
372,0.0874726567271
373,0.0352589857748
374,0.0333377638714
375,0.034580810856
376,0.035235696602
377,0.0568766665225
378,0.031577242024
379,0.0380050288383
380,0.0355109682174
381,0.0346750198774
382,0.0357092566136
383,0.0361566783687
384,0.28754954065
385,0.0347470615262
386,0.0326158748875
387,0.034545120496
388,0.0378129901575
389,0.0393549204624
390,0.0366683016168
391,0.033037342794
392,0.0341109613786
393,0.0357723362396
394,0.0361855403308
395,0.036200788999
396,0.0329436324209
397,0.0345835816171
398,0.0374206137765
399,0.0356757621113
400,0.0353664701608
401,0.0338024433787
402,0.0362348340713
403,0.0486092824817
404,0.0316702258622
405,0.991458299756
406,0.202606119173
407,0.0400359331058
408,0.193874992958
409,0.0389747441181
410,0.0367000546666
411,0.0372088279501
412,0.0363082779825
413,0.0397831343205
414,0.0394151592102
415,0.0337136960751
416,0.0363181884617
417,0.0393845101437
418,0.0424284496706
419,0.0361380642792
420,0.035801203665
421,0.0360598178121
422,0.0333398070056
423,0.0471135679358
424,0.0362312889
425,0.0373233636237
426,0.036648025806
427,0.0434748323179
428,0.0357701916933
429,0.0389271329292
430,0.0371242054232
431,0.197604452239
432,0.0322689354694
433,0.0351326771688
434,0.0352853363391
435,0.0368111963049
436,0.0393306040028
437,0.0371223693136
438,0.0471487779103
439,0.0346009274884
440,0.0460283981593
441,0.0541822430434
442,0.0362299592367
443,0.0524481497897
444,0.029733637723
445,0.0674714956857
446,0.207220375765
447,0.036822555026
448,0.0552679553336
449,0.049013294088
450,0.035437487056
451,0.0539110401316
452,0.0328846704461
453,0.0358098689274
454,0.0508559049263
455,0.0353433315596
456,0.0397846381267
457,0.0342172987745
458,0.0356081428383
459,0.0336769496951
460,0.0346620096333
461,0.0370197402338
462,0.036975713797
463,0.0351722911287
464,0.0359203702333
465,0.0446089388728
466,0.035085133365
467,0.0370569396388
468,0.0384149020991
469,0.0355504668252
470,0.196187611464
471,0.0358055570966
472,0.034786288794
473,0.489862955774
474,0.0352901090381
475,0.0357022919682
476,0.0356292029478
477,0.0333197724094
478,0.033100450384
479,0.0653774866506
480,0.0360946324409
481,0.0427907973161
482,0.034479402644
483,0.0339784344218
484,0.0379980491641
485,0.0363443773849
486,0.166883657215
487,0.0355200384915
488,0.0354935924144
489,0.018358762621
490,0.0354360754
491,0.0354707607364
492,0.0417496385409
493,0.0997432583174
494,0.0432772259088
495,0.399534260183
496,0.0384743443045
497,0.0374461937943
498,0.03718108616
499,0.0876022431845
500,0.0344081442408
501,0.0373577531969
502,0.0336951947152
503,0.0367444801296
504,0.0482127217688
505,0.0323749020961
506,0.133003477318
507,0.0641054557251
508,0.0356579872998
509,0.0346520966473
510,0.0329053238209
511,0.0356040744844
512,0.284700329455
513,0.0354695478282
514,0.0311649022198
515,0.0346245090777
516,0.300967048681
517,0.03414874846
518,0.0380241706592
519,0.0307306459712
520,0.0362687050412
521,0.0312909183491
522,0.0320363124295
523,0.0364245315255
524,0.0722283949568
525,0.0362566402771
526,0.441299859126
527,0.0355309513908
528,0.0295768239524
529,0.0367301194245
530,0.0415505937447
531,0.0343669440119
532,0.0351290944763
533,0.0372061564605
534,0.0300090140684
535,0.0355313859906
536,0.0328104662088
537,0.0360177629852
538,0.0495441361599
539,0.0360963936993
540,0.0337724588006
541,0.0338735431437
542,0.0357425143973
543,0.0233516259536
544,0.0488366668842
545,0.0418370457919
546,0.0343210163823
547,0.0501949854711
548,0.0279150902543
549,0.0353251460851
550,0.0488077223999
551,0.0814085405195
552,0.180958419566
553,0.0353881273502
554,0.0331328933096
555,0.0923393363304
556,0.0486320084563
557,0.0395854431898
558,0.0367282760586
559,0.048917743735
560,0.0702947721027
561,0.0356827717222
562,0.0391539524423
563,0.0825041082045
564,0.0345171407159
565,0.0359638530156
566,0.0334602519105
567,0.0348403234493
568,0.0365694116106
569,0.176159478913
570,0.0353716818712
571,0.174661150608
572,0.0374116625265
573,0.0398367992943
574,0.0798573619054
575,0.0398833434972
576,0.0363516455974
577,0.0378404591948
578,0.0344183937759
579,0.0882142506209
580,0.0359318710601
581,0.0348662032782
582,0.0415063454801
583,0.0327412670591
584,0.0367114542003
585,0.0432314395518
586,0.033766084863
587,0.0445737665581
588,0.0351477280959
589,0.0366871315533
590,0.0362765825382
591,0.040617716877
592,0.0365064539091
593,0.0373061852893
594,0.0367426603456
595,0.0903207110632
596,0.0249197488607
597,0.036165442731
598,0.0446433209442
599,0.0387787590727
600,0.0366369327567
601,0.034767752711
602,0.0801283460888
603,0.0348468656354
604,0.0360241677328
605,0.040128877517
606,0.0348083056908
607,0.0928243903359
608,0.0346582532803
609,0.101263987527
610,0.0557580493924
611,0.036711706805
612,0.035358525728
613,0.0334652451295
614,0.0342938526256
615,0.0319446706991
616,0.0339633343641
617,0.16414833133
618,0.0376949394668
619,0.035482975449
620,0.037614433339
621,0.0363466423695
622,0.0458665923274
623,0.0356508540608
624,0.0328067496483
625,0.0363319121596
626,0.329190269519
627,0.0356986600184
628,0.0394181506927
629,0.0345741184137
630,0.0427175213688
631,0.0349985034028
632,0.0402340430202
633,0.0323028974855
634,0.0386356634389
635,0.128092116933
636,0.0355817459554
637,0.0352162932576
638,0.0323115531483
639,0.0973312769557
640,0.0343286561405
641,0.035587740236
642,0.076536889167
643,0.16798881566
644,0.348038856932
645,0.0355701363654
646,0.0367099660895
647,0.0377226275337
648,0.0351734618399
649,0.0336599100023
650,0.035990149845
651,0.0412517274789
652,0.0351727230174
653,0.0438099861929
654,0.108978155475
655,0.0360610224746
656,0.0343257023725
657,0.0346736850532
658,0.0363340914824
659,0.0450976984368
660,0.048918156341
661,0.03805434304
662,0.0565516697882
663,0.0449568954145
664,0.166262282907
665,0.118236006454
666,0.0346195232973
667,0.0375058592559
668,0.0373207114032
669,0.100534040754
670,0.035636900502
671,0.0356212859867
672,0.0346019278542
673,0.0360353804797
674,0.0341989738035
675,0.0366404709435
676,0.0809777718224
677,0.0323388939919
678,0.0358507048545
679,0.0352514126345
680,0.078454186288
681,0.0546751962276
682,0.0364497327746
683,0.0348782370132
684,0.0357461789202
685,0.0938103790563
686,0.0347195760849
687,0.0318168851549
688,0.0342845238231
689,0.0485985429461
690,0.0350402903111
691,0.0762208613441
692,0.123694341512
693,0.0353780041668
694,0.0765033607322
695,0.0356307509296
696,0.0353451253635
697,0.0346898024266
698,0.0384849188085
699,0.190721586174
700,0.0321777028248
701,0.0354644784227
702,0.156776802316
703,0.0560341958095
704,0.132952768335
705,0.0338282547976
706,0.0332729794656
707,0.0400427771687
708,0.0344716803891
709,0.0293905251298
710,0.0349183537542
711,0.0525601259258
712,0.0433328281659
713,0.0354588695591
714,0.0323147634978
715,0.0345335654981
716,0.858312798376
717,0.0332220667511
718,0.0477979632442
719,0.0346977536016
720,0.0340722298425
721,0.0317252955816
722,0.0371388819928
723,0.0346110704776
724,0.0382023708592
725,0.177716760388
726,0.022863199618
727,0.035655435352
728,0.045835438533
729,0.0380035076066
730,0.114391335575
731,0.0359835966726
732,0.0328271359376
733,0.0361790392679
734,0.0356413227962
735,0.0953237862761
736,0.0299988355377
737,0.0860796699347
738,0.101073488449
739,0.0347881119354
740,0.0345832090109
741,0.0381987302711
742,0.0355133570385
743,0.0334653727901
744,0.0345820298251
745,0.0336282472087
746,0.039175202121
747,0.035572595871
748,0.0380468737829
749,0.0356162402759
750,0.0374606909635
751,0.0722761228462
752,0.0357864524879
753,0.0336151659796
754,0.0356086289613
755,0.0446747823403
756,0.0329477261658
757,0.0309771951011
758,0.0355608180326
759,0.0342429068613
760,0.0350967354225
761,0.0347938232896
762,0.0386666631331
763,0.0604956139575
764,0.0342852331417
765,0.0559108178287
766,0.0372835435637
767,0.0347564655878
768,0.0375894924306
769,0.0322392228877
770,0.0403101895004
771,0.0375429709776
772,0.0918055180893
773,0.0865906030991
774,0.0349323657696
775,0.102970414599
776,0.0404958949952
777,0.0801667417031
778,0.0315932479641
779,0.0334601550871
780,0.0401919595364
781,0.0878101763829
782,0.0371597231724
783,0.0414564864241
784,0.0793868510461
785,0.0343684540085
786,0.0407049787812
787,0.0753876306073
788,0.0356101188224
789,0.0846021706056
790,0.304632659801
791,0.0366486960811
792,0.19387155097
793,0.488778191394
794,0.03982958811
795,0.243761215086
796,0.0347499666785
797,0.048366425251
798,0.0361021016042
799,0.264855604938
800,0.0405826023522
801,0.0348544260237
802,0.036956629035
803,0.0394576679611
804,0.034638854373
805,0.0371983228434
806,0.0333125625606
807,0.0344440504504
808,0.0409218611238
809,0.0429983143956
810,0.0763112931321
811,0.0910473144185
812,0.074387222148
813,0.0438790039896
814,0.0352449030215
815,0.0801042508819
816,0.0361500986034
817,0.0360146267322
818,0.0370875351194
819,0.0352261019133
820,0.0353335244112
821,0.0415890369438
822,0.175324603779
823,0.0338183756498
824,0.0371731490883
825,0.0348236752484
826,0.0350862857416
827,0.0352855331292
828,0.033811914721
829,0.0357741767761
830,0.0439497723667
831,0.0345978475755
832,0.0384629770683
833,0.084749124155
834,0.0354876337663
835,0.0376534418354
836,0.0375416130658
837,0.0925519181765
838,0.0375757556063
839,0.0610478647321
840,0.0416479142974
841,0.0409621333489
842,0.146337249249
843,0.0391481623993
844,0.038891826944
845,0.805586860795
846,0.983065993913
847,0.0332678599544
848,0.0303518523906
849,0.0505188797734
850,0.0376221905417
851,0.0358370109989
852,0.0378509011065
853,0.0345951803251
854,0.0362196657281
855,0.035104467571
856,0.0351714973772
857,0.0362075697047
858,0.0368052859576
859,0.0360002214267
860,0.0593147953551
861,0.0531976092675
862,0.0321830218474
863,0.0336719660369
864,0.0330291379434
865,0.0356263273266
866,0.0343544181078
867,0.0349686500782
868,0.0397673855554
869,0.0777520480425
870,0.0348695920551
871,0.0350270539733
872,0.0785342011756
873,0.0350769447066
874,0.0353338850327
875,0.0339727734211
876,0.0483380386989
877,0.0350471439163
878,0.035953979421
879,0.0361166776767
880,0.0484867228673
881,0.0378633719022
882,0.0376907280376
883,0.187853700333
884,0.0334256454485
885,0.0348705314043
886,0.0404176521943
887,0.161292151066
888,0.448424561462
889,0.0353649227907
890,0.0391766370798
891,0.0349194916905
892,0.0337808343502
893,0.0405337734371
894,0.845459813527
895,0.0343018544898
896,0.0375070484904
897,0.0348632716448
898,0.0324038139197
899,0.0444636055527
900,0.034630417028
901,0.0412965761197
902,0.0407667700427
903,0.0344180872366
904,0.0351918174998
905,0.0345359868668
906,0.0350992127849
907,0.176064196077
908,0.0897623450224
909,0.0733416440854
910,0.0346242907636
911,0.0385101364841
912,0.0385535853424
913,0.035605420412
914,0.0357709751242
915,0.040754222603
916,0.0387600093292
917,0.0398155105365
918,0.034765318318
919,0.0344593296671
920,0.0347224552502
921,0.0402149646969
922,0.0385618487267
923,0.166409017515
924,0.0367406408159
925,0.0373542520179
926,0.0899913857026
927,0.036392363516
928,0.0340594722815
929,0.0361057387351
930,0.309133743988
931,0.0349273795683
932,0.0392754169828
933,0.039887955282
934,0.0169679081801
935,0.0311484683427
936,0.0353284478463
937,0.0363839450129
938,0.0363482633707
939,0.0459227253447
940,0.0348660558705
941,0.0374093836058
942,0.0347662051738
943,0.0823879708704
944,0.0893990586052
945,0.037914150674
946,0.035138516438
947,0.0350421717712
948,0.0382238973
949,0.0415554209333
950,0.0367223379023
951,0.0359510424565
952,0.0899219852356
953,0.0380508022659
954,0.0356908669401
955,0.0734648260505
956,0.0776682272814
957,0.040413123522
958,0.0355039657631
959,0.0357822147099
960,0.0350567892566
961,0.0355871354063
962,0.0286878083518
963,0.0340600862154
964,0.0376253108345
965,0.0376723792801
966,0.0447692494139
967,0.0751584489179
968,0.0330711460548
969,0.0902167042391
970,0.0357804058298
971,0.0311045381593
972,0.103903323924
973,0.0529598146781
974,0.0431703072333
975,0.0344802726155
976,0.0370652517126
977,0.0438046287541
978,0.0322129246698
979,0.0429248874766
980,0.721540248086
981,0.035439227602
982,0.0318658644684
983,0.0345923469317
984,0.0306955607463
985,0.0412526305244
986,0.346163928121
987,0.0342602053845
988,0.031530820332
989,0.0348453478957
990,0.0352411740168
991,0.0348729737934
992,0.0345626923753
993,0.0334022722338
994,0.0356566236035
995,0.0354742695224
996,0.556348519041
997,0.0317040792053
998,0.0433961747695
999,0.0329630962787
1000,0.0332458697084
1001,0.0355346207971
1002,0.0367373682365
1003,0.0387005479881
1004,0.0368976029769
1005,0.0373340252223
1006,0.0442369607659
1007,0.0791187519988
1008,0.0355117025097
1009,0.0457111366567
1010,0.0375630553442
1011,0.0322489350375
1012,0.0336602527111
1013,0.0355312714161
1014,0.0382332060168
1015,0.0356002950767
1016,0.0827247316766
1017,0.0351972842182
1018,0.0914391764272
1019,0.0354455838428
1020,0.0355560155134
1021,0.036215953788
1022,0.0654750546775
1023,0.03791552065
1024,0.138298138704
1025,0.0358201062563
1026,0.0305744763624
1027,0.0431529725492
1028,0.0459535710348
1029,0.0347282260439
1030,0.0332048592267
1031,0.0345432190088
1032,0.0810936943535
1033,0.0359746569141
1034,0.0345708432852
1035,0.0355620409352
1036,0.0376787331286
1037,0.0358953954942
1038,0.0349396086516
1039,0.0357105990644
1040,0.0356026884311
1041,0.133459918569
1042,0.143602725214
1043,0.0384403844558
1044,0.0456191411495
1045,0.044591711932
1046,0.0357345781205
1047,0.0380517236303
1048,0.0352844036475
1049,0.0388666360899
1050,0.0315001800543
1051,0.0354657743778
1052,0.0385850168891
1053,0.088431275527
1054,0.0362459245819
1055,0.0467532971729
1056,0.035800943103
1057,0.0326647994248
1058,0.039825071088
1059,0.0401993679422
1060,0.0357776210405
1061,0.0898381591013
1062,0.033828110362
1063,0.0330788782424
1064,0.0348361702676
1065,0.0408368841098
1066,0.0314146078864
1067,0.0343361570011
1068,0.0356413163691
1069,0.034981170924
1070,0.0356525821682
1071,0.0370680183114
1072,0.035935135483
1073,0.0976493274104
1074,0.0363399708847
1075,0.035491744117
1076,0.049043621347
1077,0.036187257967
1078,0.0350992962792
1079,0.0923047569271
1080,0.0377547356837
1081,0.0327507933906
1082,0.0953275540816
1083,0.033021046008
1084,0.0773563186655
1085,0.0364249897188
1086,0.0358811686039
1087,0.0370283030326
1088,0.0550795773275
1089,0.0957766136803
1090,0.0355610494452
1091,0.0344251169782
1092,0.0345794304006
1093,0.0359785647309
1094,0.0359141255396
1095,0.0358873955464
1096,0.0369273665664
1097,0.0377285892451
1098,0.036534833269
1099,0.0849881308977
1100,0.0346028344517
1101,0.0386411328648
1102,0.0353155248499
1103,0.04471757137
1104,0.0362947700561
1105,0.0409902043367
1106,0.034284934558
1107,0.039456285997
1108,0.0430580629034
1109,0.0720818164853
1110,0.0350332100518
1111,0.0352522438608
1112,0.039184252085
1113,0.0430855994313
1114,0.034958216418
1115,0.0311721238078
1116,0.0368428382584
1117,0.0763972825042
1118,0.0350882716804
1119,0.0420285441596
1120,0.0355212759576
1121,0.0422334874905
1122,0.0343534559909
1123,0.0495636777697
1124,0.0892275623569
1125,0.0319475824684
1126,0.0445620503752
1127,0.0329797172996
1128,0.173130161539
1129,0.040142358372
1130,0.035610399964
1131,0.0352196918536
1132,0.133566409377
1133,0.0163505743367
1134,0.0355577648391
1135,0.0903571644704
1136,0.0349401821485
1137,0.0343298105278
1138,0.0357056457434
1139,0.035351931689
1140,0.0387011862004
1141,0.0398540931253
1142,0.0379461823044
1143,0.091280992931
1144,0.121743617859
1145,0.0485491456485
1146,0.0529535780616
1147,0.065967313587
1148,0.0341292134527
1149,0.0427907867622
1150,0.0343496493357
1151,0.0355731308511
1152,0.0526482010789
1153,0.0328750917274
1154,0.0360377755467
1155,0.0511337381011
1156,0.0380140922314
1157,0.252065606931
1158,0.262354126744
1159,0.0992886478219
1160,0.0349075333505
1161,0.197827366895
1162,0.0389523106227
1163,0.0508373647903
1164,0.0339969162526
1165,0.0870653309113
1166,0.0355009358191
1167,0.132357612319
1168,0.0331445203316
1169,0.0777633983259
1170,0.0366037701903
1171,0.0379940382878
1172,0.0400257223506
1173,0.0344104118076
1174,0.0378218970336
1175,0.071709096768
1176,0.0960135376064
1177,0.134963578948
1178,0.039101878519
1179,0.0496740639919
1180,0.0420101070081
1181,0.375824744677
1182,0.0333887211365
1183,0.037398990021
1184,0.0965829757197
1185,0.0397588054795
1186,0.0819678322887
1187,0.0369235161776
1188,0.22915147798
1189,0.0347344430635
1190,0.0337571642078
1191,0.988579767088
1192,0.0336823501231
1193,0.103812543053
1194,0.0348033569468
1195,0.0389250111421
1196,0.0352410062906
1197,0.0363580859993
1198,0.035602677009
1199,0.0391996619462
1200,0.0368256915111
1201,0.0375536788003
1202,0.0363760161739
1203,0.0360828221355
1204,0.0356457670309
1205,0.0395490168657
1206,0.0371918545532
1207,0.0851270949933
1208,0.0799830220196
1209,0.0354400501931
1210,0.0380368339883
1211,0.0331437234193
1212,0.0355729345154
1213,0.0367311960184
1214,0.0286033070384
1215,0.215158735136
1216,0.0401450178306
1217,0.109695715006
1218,0.0355560270536
1219,0.0909580585894
1220,0.0350946831959
1221,0.0357034855724
1222,0.0686190718302
1223,0.0402619435701
1224,0.0361432844434
1225,0.0389569283202
1226,0.0334140155238
1227,0.034441969979
1228,0.0449346219775
1229,0.0397517358384
1230,0.0395524693221
1231,0.0357172163762
1232,0.176075434725
1233,0.0396567798102
1234,0.164320911978
1235,0.891545769477
1236,0.0347306278026
1237,0.0405527606554
1238,0.919883944794
1239,0.0418145920166
1240,0.0374962517341
1241,0.0356013556547
1242,0.0769751865147
1243,0.0370090389426
1244,0.0358199568503
1245,0.0360668496889
1246,0.178244459266
1247,0.0454872310554
1248,0.0355764751062
1249,0.0598540202263
1250,0.0303731986344
1251,0.0388476639175
1252,0.0953086633043
1253,0.0318407885619
1254,0.0425142646335
1255,0.0501434634932
1256,0.0840665626056
1257,0.0339566162107
1258,0.0402043568182
1259,0.035826888901
1260,0.0375196182198
1261,0.0552185365933
1262,0.074404105681
1263,0.0354138822675
1264,0.0322492240396
1265,0.0327777014542
1266,0.0881426118201
1267,0.0349590237581
1268,0.0454585183302
1269,0.0345375458257
1270,0.0358193408288
1271,0.0360970250848
1272,0.0832390503804
1273,0.0495315500923
1274,0.0410752532884
1275,0.35283031268
1276,0.173364646892
1277,0.0365480677917
1278,0.205750162726
1279,0.0474653106899
1280,0.0358001890245
1281,0.218300346748
1282,0.0357338043988
1283,0.0692327420947
1284,0.0380897177149
1285,0.0355558240207
1286,0.0357016220736
1287,0.0360708244089
1288,0.0717733411941
1289,0.0377439025137
1290,0.0374540237638
1291,0.0358768917297
1292,0.0356417707475
1293,0.0741013608712
1294,0.19388904278
1295,0.0353462972722
1296,0.0348747592769
1297,0.0372522347397
1298,0.031560897917
1299,0.0342926922583
1300,0.0397181815567
1301,0.0353069993908
1302,0.0370709625767
1303,0.189253820563
1304,0.0365967421228
1305,0.0341886548297
1306,0.0353774384009
1307,0.0371707940091
1308,0.0366390871665
1309,0.048317133363
1310,0.0966867052204
1311,0.0327016893601
1312,0.0351975147333
1313,0.0355282898215
1314,0.0393634693008
1315,0.0348887380461
1316,0.0339678894303
1317,0.266703141343
1318,0.0354566009443
1319,0.0355227849388
1320,0.0354747972863
1321,0.0357556399091
1322,0.0369420600425
1323,0.0366836371525
1324,0.087142709907
1325,0.0348641101263
1326,0.0328674517916
1327,0.0368946387095
1328,0.0333514594938
1329,0.0825466031681
1330,0.0338510396678
1331,0.0827488405646
1332,0.0343881530657
1333,0.0466812264351
1334,0.0362029863425
1335,0.0369334836875
1336,0.037960265432
1337,0.0346828805295
1338,0.0924153463375
1339,0.572168707332
1340,0.0851132832078
1341,0.0355749817101
1342,0.0349053658043
1343,0.0336080420976
1344,0.0385749716868
1345,0.0410927725647
1346,0.0341872440562
1347,0.0350808279426
1348,0.0387182032099
1349,0.0995760093995
1350,0.0409134878022
1351,0.0361589030058
1352,0.0790036536368
1353,0.0340121722322
1354,0.0503283128163
1355,0.084234623177
1356,0.0344570277542
1357,0.0370169697412
1358,0.0343802862313
1359,0.0450256748686
1360,0.0358906585517
1361,0.0854530725386
1362,0.0319770874374
1363,0.035608086296
1364,0.0374233604013
1365,0.0385557044922
1366,0.0340992099065
1367,0.0350437902998
1368,0.151305294168
1369,0.39831369383
1370,0.0355312375912
1371,0.0757444888248
1372,0.0383486121554
1373,0.0412376005556
1374,0.0783404536508
1375,0.0407958014134
1376,0.0392957614426
1377,0.300768938616
1378,0.0346658483338
1379,0.0353983868111
1380,0.0354780585012
1381,0.0900821064536
1382,0.0951272779466
1383,0.0355073509908
1384,0.0333250746538
1385,0.0330075338374
